program_id,program_name,methodunit_code,methodunit_name,unit_type,candidate_type,classification_reason,sector,version,status,source_url,document_url,extraction_method,confidence,review_status,extracted_at,notes
17,Climate Action Reserve,,Canada Grassland,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,v1.1,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/ncs/canada-grassland/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,Guatemala Forest,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,1.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/ncs/guatemala-forest/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,Mexico Forest,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,v3.1,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/ncs/mexico-forest/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,Panama Forest,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,1.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/ncs/panama-forest/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,U.S. and Canada Biochar,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,v1.1,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/ncs/biochar/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,U.S. Forest,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,5.1,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/ncs/forest/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,U.S. Grassland,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,v2.2,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/ncs/grassland/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,U.S. Nitrogen Management,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,2.1,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/ncs/nitrogen-management/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,U.S. Rice Cultivation,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,1.1,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/ncs/rice-cultivation/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,U.S. Soil Enrichment,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,v2.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/ncs/soil-enrichment/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,U.S. Urban Forest Management,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,1.1,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/ncs/urban-forest/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,U.S. Urban Tree Planting,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,2.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/ncs/urban-forest/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,Argentina Landfill,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,1.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/waste/argentina-landfill/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,Argentina Livestock,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,1.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/waste/argentina-livestock/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,Chile Landfill,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,1.0,In development,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/waste/chile-landfill/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,Dominican Republic Livestock,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,1.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/waste/dominican-republic-livestock/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,Mexico Landfill,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,2.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/waste/mexico-landfill/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,Mexico Livestock,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,2.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/waste/mexico-livestock/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,U.S. Coal Mine Methane,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,1.1,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/waste/coal-mine-methane/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,U.S. Early Plugging of Marginal Oil and Gas Wells,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,1.0,In development,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/waste/us-early-plugging-of-marginal-oil-and-gas-wells/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,U.S. Landfill,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,6.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/waste/us-landfill/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,U.S. Livestock,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,4.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/waste/us-livestock/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,U.S. Organic Waste Composting,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,1.1,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/waste/organic-waste-composting/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,U.S. Organic Waste Digestion,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,2.1,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/waste/organic-waste-digestion/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,Article 5 Ozone Depleting Substances,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,2.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/industrial/ozone-depleting-substances/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,China Adipic Acid Production,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,1.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/industrial/china-adipic-acid/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,India Nitric Acid Production,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,1.0,In development,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/industrial/india-nitric-acid-production/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,Mexico Boiler Efficiency,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,1.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/industrial/mexico-boiler-efficiency/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,Mexico Halocarbon/ ODS,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,1.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/industrial/mexico-halocarbon/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,U.S. Adipic Acid Production,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,1.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/industrial/adipic-acid-production/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,U.S. Low-Carbon Cement,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,1.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/industrial/low-carbon-cement/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,U.S. Nitric Acid Production,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,3.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/industrial/nitric-acid-production/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
17,Climate Action Reserve,,U.S. Ozone Depleting Substances,protocol,methodunit_candidate,Climate Action Reserve main protocol table row.,,2.0,Approved,https://climateactionreserve.org/how/protocols/,https://climateactionreserve.org/how/protocols/industrial/ozone-depleting-substances/,table_parse,high,pending_review,2026-07-06T11:31:56,Candidate protocol from Climate Action Reserve public protocols page.
15,City Forest Credits,,Carbon Protocols,Protocol,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Impact Standards,Standard,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/impact-certification/impact-standards/,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,ICROA Endorsed The City Forest Credits Standard is endorsed by the International Carbon Reduction and Offset Accreditation.,Standard,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://carbonherald.com/icroa-endorses-city-forest-credits-standard/,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,CFC Standard,Standard,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v3,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2023/02/City-Forest-Credits-Standard-V3.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Preservation Protocol – 40 years,Protocol,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v13.40,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2026/04/City-Forest-Preservation-Protocol-40-Years-V13.40.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Preservation Protocol – 100 years,Protocol,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v13.100,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2026/04/City-Forest-Preservation-Protocol-100-Years-V13.100.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Preservation Protocol – Appendices,Protocol,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v13,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2024/03/CFC-Preservation-Protocol-v13-Appendices.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Preservation Protocol – Summary,Protocol,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v13,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2024/06/CFC-Preservation-Protocol-v13-Summary.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Afforestation and Reforestation Protocol – 26 years,Protocol,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v12,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2024/03/CFC-Afforestation-Protocol-v12.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Afforestation and Reforestation Protocol – Appendices,Protocol,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v12,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2024/03/CFC-Afforestation-Protocol-V12-Appendices.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Afforestation and Reforestation Protocol – Summary,Protocol,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v12,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2024/03/CFC-Afforestation-Protocol-V12-Summary.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Standard,Standard,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v2,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,http://chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.cityforestcredits.org/wp-content/uploads/2022/03/City-Forest-Credits-Standard-V2.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Version 2,Standard,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v2,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2022/03/City-Forest-Credits-Standard-V2.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Version 1,Standard,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v1,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2021/10/City-Forest-Credits-Standard.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Version 12.40,Protocol,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v12.40,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2023/02/City-Forest-Preservation-Protocol-40-Years-V12.40.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Version 12.100,Protocol,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v12.100,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2023/02/City-Forest-Preservation-Protocol-100-Years-V12.100.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Version 11.40,Protocol,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v11.40,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2022/12/City-Forest-Preservation-Protocol-40-Years-V11.40.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Version 11.100,Protocol,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v11.100,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2022/12/City-Forest-Preservation-Protocol-100-Years-V11.100.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Version 10.40,Protocol,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v10.40,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2021/05/City-Forest-Preservation-Protocol-40-Years-V10.40.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Version 10.100,Protocol,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v10.100,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2021/05/City-Forest-Preservation-Protocol-100-Years-V10.100.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Version 9.40,Protocol,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v9.40,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2020/09/Preservation-Protocol-V9.40-20200906.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Version 9.100,Protocol,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v9.100,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2020/09/Preservation-Protocol-V9.100-20200906.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Version 8.40,Protocol,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v8.40,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2023/02/Preservation-Protocol-V8.40.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
15,City Forest Credits,,Version 7.40,Protocol,methodunit_candidate,City Forest Credits protocol/standard document link detected.,,v7.40,pending/public source,https://www.cityforestcredits.org/carbon-credits/carbon-protocols/,https://www.cityforestcredits.org/wp-content/uploads/2023/02/Preservation-Protocol-V7.40.pdf,cfc_document_link_parse,high,pending_review,2026-07-06T11:31:58,Extracted from the City Forest Credits carbon protocols page; linked documents are discovered but not fully parsed.
